image_id,box
000000222676,"[0.853125, 0.4074074074074074, 0.9640625, 0.46502057613168724]; [0.0109375, 0.31275720164609055, 0.06875, 0.3477366255144033]; [0.85625, 0.3271604938271605, 0.9375, 0.37037037037037035]; [0, 0.19753086419753085, 0.178125, 0.28600823045267487]; [0.2375, 0.22016460905349794, 0.68125, 0.29835390946502055]"
000000222686,"[0.39436619718309857, 0.240625, 0.4647887323943662, 0.28125]; [0.3685446009389671, 0.265625, 0.42018779342723006, 0.2984375]"
000000222691,"[0.2546875, 0.6926503340757239, 0.428125, 0.7817371937639198]"
000000222703,"[0.009375, 0.0117096018735363, 0.1078125, 0.09601873536299765]; [0, 0.10304449648711944, 0.05625, 0.1686182669789227]; [0.0453125, 0.08430913348946135, 0.1, 0.14754098360655737]"
000000222716,"[0.7859375, 0.652, 0.9015625, 0.698]; [0.7875, 0.698, 0.85, 0.728]; [0.4484375, 0.718, 0.5515625, 0.782]; [0.5109375, 0.856, 0.6453125, 0.906]"
000000222758,"[0.5645833333333333, 0.2484375, 0.65625, 0.2953125]"
000000222760,"[0.744, 0.42133333333333334, 0.996, 0.568]"
000000222913,"[0.388, 0.0771513353115727, 0.47, 0.1543026706231454]; [0.092, 0.47181008902077154, 0.512, 0.543026706231454]; [0.422, 0.01483679525222552, 0.626, 0.08605341246290801]"
000000222928,"[0.0765625, 0.5786350148367952, 0.9359375, 0.6320474777448071]; [0.31875, 0.29376854599406527, 0.4359375, 0.3916913946587537]; [0.303125, 0.20178041543026706, 0.45625, 0.2997032640949555]"
000000222929,"[0.4203125, 0.5697115384615384, 0.5640625, 0.6370192307692307]"
000000222961,"[0.7703125, 0.6291666666666667, 0.81875, 0.6666666666666666]"
000000222970,"[0.20625, 0.5575, 0.3625, 0.6075]; [0.203125, 0.555, 0.3171875, 0.6075]"
000000222977,"[0.21875, 0.18223234624145787, 0.3515625, 0.3052391799544419]"
000000222990,"[0.8, 0.0359375, 0.9921875, 0.2140625]"
000000223014,"[0.4875, 0.20892018779342722, 0.553125, 0.2605633802816901]"
000000223035,"[0.778125, 0.251953125, 0.8796875, 0.345703125]; [0.7921875, 0.650390625, 0.909375, 0.76953125]; [0.9203125, 0.513671875, 0.9953125, 0.607421875]"
000000223068,"[0.258, 0.25066666666666665, 0.33, 0.32266666666666666]"
000000223072,"[0.2984375, 0.16393442622950818, 0.4640625, 0.24355971896955503]"
000000223082,"[0.405152224824356, 0.3734375, 0.6018735362997658, 0.446875]; [0.44028103044496486, 0.378125, 0.5761124121779859, 0.4125]"
000000223086,"[0.039119804400977995, 0.078125, 0.7188264058679706, 0.11875]; [0.28361858190709044, 0.059375, 0.4841075794621027, 0.0953125]"
000000223129,"[0.615625, 0.49583333333333335, 0.6828125, 0.5458333333333333]; [0.5640625, 0.49166666666666664, 0.5984375, 0.51875]; [0.3265625, 0.11041666666666666, 0.4296875, 0.23333333333333334]; [0.325, 0.175, 0.43125, 0.2875]"
000000223146,"[0.1203125, 0.3854166666666667, 0.2859375, 0.5020833333333333]; [0.2734375, 0.41875, 0.359375, 0.48541666666666666]; [0.275, 0.45625, 0.3484375, 0.5208333333333334]; [0.34375, 0.41041666666666665, 0.4734375, 0.5395833333333333]"
000000223154,"[0.34375, 0.4613583138173302, 0.428125, 0.5128805620608899]"
000000223216,"[0.371875, 0.7458333333333333, 0.534375, 0.825]"
000000223270,"[0.8640625, 0.5, 0.89375, 0.5270833333333333]; [0.6171875, 0.4625, 0.675, 0.5270833333333333]"
000000223288,"[0.828125, 0.5234741784037559, 0.8875, 0.5774647887323944]"
000000223299,"[0.7253521126760564, 0.434375, 0.8075117370892019, 0.475]; [0.8004694835680751, 0.73125, 0.8826291079812206, 0.784375]"
000000223315,"[0.6, 0.3078125, 0.8354166666666667, 0.3796875]; [0.21666666666666667, 0.359375, 0.41458333333333336, 0.4625]; [0.26458333333333334, 0.5421875, 0.37916666666666665, 0.5953125]; [0.7270833333333333, 0.684375, 0.8104166666666667, 0.7125]"
000000223348,"[0.096875, 0.4566744730679157, 0.1453125, 0.4894613583138173]"
000000223366,"[0.14375, 0.4246861924686193, 0.2265625, 0.4895397489539749]"
000000223369,"[0.725, 0.659375, 0.8708333333333333, 0.76875]"
000000223420,"[0.12028301886792453, 0.3859375, 0.3584905660377358, 0.471875]"
000000223432,"[0.1828125, 0.3020833333333333, 0.4046875, 0.39166666666666666]; [0.1796875, 0.38125, 0.4640625, 0.45625]; [0.378125, 0.32708333333333334, 0.4484375, 0.39375]; [0.3546875, 0.4041666666666667, 0.4625, 0.45625]"
000000223451,"[0.0078125, 0.02247191011235955, 0.16875, 0.12134831460674157]"
000000223470,"[0.0046875, 0.6020833333333333, 0.125, 0.6541666666666667]"
000000223481,"[0.7984375, 0.41451990632318503, 0.846875, 0.4519906323185012]"
000000223497,"[0.3109375, 0.4386694386694387, 0.5453125, 0.5218295218295218]; [0.3265625, 0.5155925155925156, 0.509375, 0.5904365904365905]; [0.034375, 0.4864864864864865, 0.6, 0.5322245322245323]; [0.8046875, 0.38461538461538464, 0.909375, 0.4303534303534304]; [0.646875, 0.3783783783783784, 0.853125, 0.41995841995842]; [0.3, 0.5717255717255717, 0.528125, 0.6382536382536382]; [0.178125, 0.4802494802494803, 0.2546875, 0.5072765072765073]; [0.028125, 0.6008316008316008, 0.0703125, 0.6361746361746362]"
000000223526,"[0.21875, 0.5916666666666667, 0.378125, 0.6354166666666666]"
000000223598,"[0.40625, 0.64375, 0.5046875, 0.7]; [0.36875, 0.5020833333333333, 0.534375, 0.5666666666666667]; [0.071875, 0.6708333333333333, 0.2203125, 0.7770833333333333]"
000000223605,"[0.10755813953488372, 0.1953125, 0.6017441860465116, 0.24375]; [0.09883720930232558, 0.1234375, 0.24709302325581395, 0.165625]; [0.18313953488372092, 0.134375, 0.5058139534883721, 0.1890625]; [0.125, 0.2390625, 0.2616279069767442, 0.2703125]; [0.13372093023255813, 0.1078125, 0.23546511627906977, 0.1390625]"
000000223650,"[0.18501170960187355, 0.421875, 0.936768149882904, 0.459375]"
000000223684,"[0.7453125, 0.8356807511737089, 0.8390625, 0.9014084507042254]; [0.7375, 0.8779342723004695, 0.821875, 0.9553990610328639]; [0.4171875, 0.744131455399061, 0.4796875, 0.8004694835680751]; [0.65, 0.852112676056338, 0.7046875, 0.9295774647887324]"
000000223741,"[0.784375, 0.275, 0.840625, 0.34375]; [0.5078125, 0.3375, 0.55, 0.3875]"
000000223754,"[0.871875, 0.12083333333333333, 0.9390625, 0.16458333333333333]; [0.871875, 0.12083333333333333, 0.9390625, 0.16458333333333333]; [0.871875, 0.12083333333333333, 0.9390625, 0.16458333333333333]; [0.871875, 0.12083333333333333, 0.9390625, 0.16458333333333333]; [0.1609375, 0.14583333333333334, 0.2890625, 0.22291666666666668]; [0.88125, 0.08541666666666667, 0.9359375, 0.12083333333333333]"
000000223827,"[0.04, 0.012, 0.424, 0.158]; [0.45866666666666667, 0, 0.7546666666666667, 0.084]"
000000223836,"[0.834375, 0.28752642706131076, 0.8765625, 0.3276955602536998]; [0.703125, 0.5835095137420718, 0.7875, 0.6871035940803383]; [0.6984375, 0.5391120507399577, 0.7765625, 0.6215644820295984]; [0.790625, 0.42917547568710357, 0.8515625, 0.4989429175475687]; [0.8375, 0.3192389006342495, 0.88125, 0.36152219873150104]; [0.7890625, 0.39112050739957716, 0.8453125, 0.452431289640592]; [0.4828125, 0.5708245243128964, 0.6203125, 0.6638477801268499]"
000000223875,"[0.654, 0.724, 0.834, 0.788]"
000000223902,"[0.4984375, 0.31666666666666665, 0.6640625, 0.39791666666666664]"
000000223914,"[0.00625, 0.9531615925058547, 0.240625, 1]; [0.00625, 0.9531615925058547, 0.240625, 1]; [0.4640625, 0.34660421545667447, 0.5125, 0.41217798594847777]; [0.2515625, 0.08196721311475409, 0.4625, 0.2646370023419204]; [0.5109375, 0.11007025761124122, 0.646875, 0.2646370023419204]"
000000223929,"[0, 0.20221606648199447, 0.046875, 0.2631578947368421]"
000000223984,"[0.064, 0.8689839572192514, 0.214, 0.9037433155080213]"
000000223996,"[0.290625, 0.15384615384615385, 0.7359375, 0.5675675675675675]"
000000224017,"[0.2421875, 0.20892018779342722, 0.5375, 0.41784037558685444]"
000000224042,"[0.034375, 0.377431906614786, 0.29375, 0.5350194552529183]; [0.1609375, 0.6712062256809338, 0.23125, 0.7198443579766537]; [0.1328125, 0.4980544747081712, 0.1953125, 0.5428015564202334]; [0.3578125, 0.7003891050583657, 0.4046875, 0.7392996108949417]; [0.16875, 0.5136186770428015, 0.234375, 0.585603112840467]"
000000224047,"[0.5971896955503513, 0.1, 1, 0.3078125]; [0.07494145199063232, 0.05, 0.38173302107728335, 0.20625]"
000000224052,"[0.2921875, 0.6354166666666666, 0.3453125, 0.6770833333333334]; [0.7234375, 0.7145833333333333, 0.76875, 0.7416666666666667]"
000000224080,"[0.4265625, 0.48598130841121495, 0.5171875, 0.5350467289719626]; [0.6296875, 0, 0.6828125, 0.07009345794392523]; [0.415625, 0.5, 0.5375, 0.5397196261682243]; [0.4578125, 0.6542056074766355, 0.5296875, 0.6939252336448598]; [0.45625, 0.5514018691588785, 0.525, 0.5957943925233645]; [0.453125, 0.5467289719626168, 0.525, 0.6098130841121495]"
000000224134,"[0.25, 0.3215962441314554, 0.3140625, 0.4084507042253521]"
000000224136,"[0.2234375, 0.5235849056603774, 0.26875, 0.5542452830188679]; [0.21875, 0.5471698113207547, 0.28125, 0.5849056603773585]; [0.59375, 0.42452830188679247, 0.6453125, 0.45754716981132076]"
000000224217,"[0.4640625, 0.8969555035128806, 0.965625, 1]; [0.4640625, 0.8969555035128806, 0.965625, 1]; [0.4640625, 0.8969555035128806, 0.965625, 1]; [0.4640625, 0.8969555035128806, 0.965625, 1]; [0.4375, 0.9063231850117096, 0.50625, 0.9812646370023419]"
000000224349,"[0.534375, 0.0020833333333333333, 0.7953125, 0.30625]"
000000224379,"[0.615625, 0.5339578454332553, 0.98125, 0.7166276346604216]; [0.1125, 0.5831381733021077, 0.2609375, 0.6814988290398126]; [0.084375, 0.45901639344262296, 0.284375, 0.6135831381733021]"
000000224383,"[0.7775175644028103, 0.7546875, 1, 0.825]"
000000224522,"[0.122, 0.10933333333333334, 0.896, 0.2853333333333333]; [0.15, 0.12, 0.89, 0.272]"
000000224601,"[0.7296875, 0.5125, 0.86875, 0.5895833333333333]"
000000224688,"[0.6203125, 0.6020833333333333, 0.7671875, 0.6458333333333334]; [0.6234375, 0.46458333333333335, 0.753125, 0.5875]"
000000224699,"[0.1390625, 0.2852760736196319, 0.221875, 0.37116564417177916]"
000000224753,"[0.759375, 0.9061032863849765, 0.98125, 0.971830985915493]; [0.784375, 0.9178403755868545, 0.8796875, 0.9577464788732394]"
000000224759,"[0.00625, 0.026200873362445413, 0.1359375, 0.1331877729257642]"
000000224772,"[0, 0.5, 0.10416666666666667, 0.540625]; [0, 0.625, 0.0625, 0.6546875]; [0, 0.284375, 0.1375, 0.31875]"
000000224778,"[0.7333333333333333, 0.6109375, 0.8979166666666667, 0.6640625]"
000000224781,"[0.0125, 0.8313817330210773, 0.13125, 0.8875878220140515]; [0.0015625, 0.7985948477751756, 0.1171875, 0.8477751756440282]"
000000224790,"[0.4109375, 0.3534136546184739, 0.6703125, 0.42971887550200805]"
000000224811,"[0.659375, 0, 0.8546875, 0.09557109557109557]"
000000224812,"[0.00625, 0.9339622641509434, 0.2375, 0.9811320754716981]"
000000224869,"[0.0859375, 0.32916666666666666, 0.215625, 0.4895833333333333]"
000000224905,"[0.6425, 0.8951310861423221, 0.9575, 0.9662921348314607]"
000000224938,"[0.6042154566744731, 0.69375, 0.8360655737704918, 0.815625]; [0.7728337236533958, 0.96875, 1, 0.996875]"
000000224958,"[0.7703125, 0.25416666666666665, 0.890625, 0.3416666666666667]; [0.5421875, 0.625, 0.678125, 0.7041666666666667]; [0.6796875, 0.6583333333333333, 0.803125, 0.7354166666666667]; [0.6078125, 0.25833333333333336, 0.759375, 0.3229166666666667]; [0.5453125, 0.6375, 0.809375, 0.7375]"
000000224959,"[0.54375, 0.55, 0.65, 0.6479166666666667]; [0.584375, 0.39791666666666664, 0.678125, 0.44583333333333336]"
000000224989,"[0.852, 0.8997867803837953, 0.916, 0.9381663113006397]"
000000225040,"[0.234375, 0.25, 0.296875, 0.3225806451612903]"
000000225041,"[0.6453125, 0.014583333333333334, 0.975, 0.05416666666666667]; [0.4625, 0.5770833333333333, 0.7515625, 0.6229166666666667]; [0.5671875, 0.17708333333333334, 0.8203125, 0.24166666666666667]; [0.653125, 0.01875, 0.7140625, 0.05]"
000000225060,"[0.76875, 0.5729166666666666, 0.8671875, 0.6541666666666667]"
000000225070,"[0.3109375, 0.6004672897196262, 0.35, 0.6355140186915887]; [0.265625, 0.5560747663551402, 0.3921875, 0.6098130841121495]; [0.275, 0.5700934579439252, 0.3875, 0.6355140186915887]; [0.26875, 0.5584112149532711, 0.33125, 0.6004672897196262]"
000000225104,"[0.0117096018735363, 0.3359375, 0.1053864168618267, 0.359375]; [0.1451990632318501, 0.30625, 0.30210772833723654, 0.3328125]"
000000225113,"[0.653125, 0.16666666666666666, 0.7640625, 0.20625]"
000000225230,"[0.794, 0.09337349397590361, 0.994, 0.3493975903614458]"
000000225307,"[0.7625, 0.5807962529274004, 1, 0.7798594847775175]"
000000225313,"[0.0609375, 0.6619718309859155, 0.85625, 0.7136150234741784]; [0.0765625, 0.6408450704225352, 0.134375, 0.6784037558685446]; [0.821875, 0.5821596244131455, 0.8515625, 0.6220657276995305]; [0.846875, 0.34976525821596244, 0.9078125, 0.4225352112676056]; [0.3546875, 0.49061032863849763, 0.3984375, 0.5258215962441315]"
000000225329,"[0.575, 0.36619718309859156, 0.85, 0.5023474178403756]"
000000225392,"[0.1203125, 0.3567467652495379, 0.8609375, 0.7541589648798521]"
000000225393,"[0.32708333333333334, 0.5890625, 0.7916666666666666, 0.8171875]"
000000225402,"[0.8354166666666667, 0.1359375, 0.96875, 0.171875]; [0.5666666666666667, 0.4421875, 0.7458333333333333, 0.5]; [0.7979166666666667, 0.4140625, 0.9020833333333333, 0.475]; [0.7875, 0.446875, 0.9020833333333333, 0.5265625]; [0.8479166666666667, 0.609375, 0.8791666666666667, 0.6328125]"
000000225443,"[0.612565445026178, 0.909375, 0.9712041884816754, 0.9625]; [0.8455497382198953, 0.9421875, 0.9947643979057592, 0.9953125]"
000000225458,"[0.525, 0.003125, 0.7375, 0.115625]"
000000225508,"[0.35, 0, 0.45, 0.09456264775413711]; [0.43125, 0.037825059101654845, 0.509375, 0.12056737588652482]; [0.2796875, 0, 0.3421875, 0.04491725768321513]; [0.246875, 0.08747044917257683, 0.34375, 0.14657210401891252]; [0.225, 0.08037825059101655, 0.259375, 0.12293144208037825]"
000000225511,"[0.003125, 0.9294117647058824, 0.0671875, 0.9811764705882353]"
000000225519,"[0.8375, 0.6291666666666667, 0.9828125, 0.7375]"
000000225530,"[0.209375, 0.2179261862917399, 0.8484375, 0.2671353251318102]; [0.046875, 0.30052724077328646, 0.965625, 0.36906854130052724]; [0.209375, 0.0843585237258348, 0.884375, 0.23725834797891038]; [0.0515625, 0.070298769771529, 0.1140625, 0.140597539543058]"
000000225562,"[0.20833333333333334, 0.7109375, 0.55, 0.8828125]; [0.18958333333333333, 0.6796875, 0.475, 0.8265625]"
000000225579,"[0.440625, 0.25416666666666665, 0.5046875, 0.29791666666666666]"
000000225584,"[0.5671875, 0.8875878220140515, 0.7203125, 0.9437939110070258]; [0.59375, 0.7985948477751756, 0.7171875, 0.8454332552693209]; [0.575, 0.8430913348946136, 0.7265625, 0.8946135831381733]"
000000225587,"[0.06825396825396825, 0.0671875, 0.9174603174603174, 0.2234375]; [0.09523809523809523, 0.3765625, 0.20952380952380953, 0.3984375]; [0.09841269841269841, 0.478125, 0.8333333333333334, 0.5140625]; [0.6984126984126984, 0.8703125, 0.9, 0.90625]; [0.09523809523809523, 0.4265625, 0.20317460317460317, 0.45]; [0.10317460317460317, 0.3234375, 0.20793650793650795, 0.3484375]; [0.09841269841269841, 0.4015625, 0.2, 0.4234375]; [0.09682539682539683, 0.35, 0.20317460317460317, 0.3734375]; [0.10634920634920635, 0.2109375, 0.9111111111111111, 0.275]; [0.0761904761904762, 0.2234375, 0.18571428571428572, 0.2953125]; [0.06825396825396825, 0.2140625, 0.48253968253968255, 0.290625]; [0.846031746031746, 0.8734375, 0.9047619047619048, 0.903125]"
000000225604,"[0.0171875, 0.8886597938144329, 0.1796875, 0.9298969072164949]"
000000225607,"[0.0875, 0.04707792207792208, 0.4296875, 0.25811688311688313]; [0.0015625, 0.25162337662337664, 0.1171875, 0.3133116883116883]; [0.846875, 0.3587662337662338, 1, 0.45454545454545453]; [0.6421875, 0.3133116883116883, 0.6890625, 0.3538961038961039]; [0.7921875, 0.14285714285714285, 0.9546875, 0.3116883116883117]; [0.634375, 0.35714285714285715, 0.7203125, 0.43506493506493504]"
000000225608,"[0.4390625, 0.5625, 0.484375, 0.5979166666666667]"
000000225641,"[0.7515625, 0.3145833333333333, 0.828125, 0.38333333333333336]; [0.8203125, 0.34375, 0.8984375, 0.4375]"
000000225654,"[0.80625, 0.7604166666666666, 0.928125, 0.8833333333333333]; [0.80625, 0.7604166666666666, 0.928125, 0.8833333333333333]; [0.80625, 0.7604166666666666, 0.928125, 0.8833333333333333]"
000000225703,"[0.22133333333333333, 0.614, 0.8106666666666666, 0.734]"
000000225704,"[0.734375, 0.18541666666666667, 0.8875, 0.2833333333333333]; [0.7765625, 0.15, 0.896875, 0.22291666666666668]"
000000225719,"[0.3229166666666667, 0.4609375, 0.6354166666666666, 0.6078125]"
000000225755,"[0.5753715498938429, 0.2390625, 0.7961783439490446, 0.33125]; [0.208067940552017, 0.278125, 0.46709129511677283, 0.35]"
000000225808,"[0.7973856209150327, 0.17320261437908496, 0.8709150326797386, 0.21405228758169934]"
000000225925,"[0.68125, 0.2684085510688836, 0.7734375, 0.40380047505938244]"
000000225989,"[0.62, 0.44077134986225897, 0.71, 0.5151515151515151]"
000000226018,"[0.7328125, 0.7887323943661971, 0.7828125, 0.8356807511737089]"
000000226039,"[0.3145833333333333, 0.0546875, 0.6, 0.178125]"
000000226046,"[0, 0.1875, 0.109375, 0.3125]"
000000226075,"[0.6979166666666666, 0.371875, 0.80625, 0.453125]; [0.6479166666666667, 0.5453125, 0.7479166666666667, 0.58125]"
000000226080,"[0.4328125, 0.4532710280373832, 0.8453125, 0.5373831775700935]; [0.365625, 0.5163551401869159, 0.4609375, 0.5841121495327103]"
000000226091,"[0.534375, 0.8779220779220779, 0.646875, 0.9038961038961039]; [0.55625, 0.9428571428571428, 0.6375, 0.974025974025974]"
000000226102,"[0.23541666666666666, 0.5484375, 0.63125, 0.6625]"
000000226125,"[0.2125, 0.07075471698113207, 0.3453125, 0.17688679245283018]"
000000226136,"[0.48125, 0.8861111111111111, 0.5328125, 0.9527777777777777]"
000000226148,"[0.0328125, 0.4613583138173302, 0.0890625, 0.5011709601873536]"
000000226151,"[0.7546875, 0.925, 0.9765625, 0.975]; [0.2640625, 0.25625, 0.3703125, 0.30625]; [0.275, 0.24583333333333332, 0.3625, 0.28541666666666665]"
000000226206,"[0.8, 0.464, 0.87, 0.512]"
000000226211,"[0.706, 0.845, 0.896, 0.89]"
000000226232,"[0.7078125, 0.4238875878220141, 0.7796875, 0.48243559718969553]; [0.509375, 0.7049180327868853, 0.584375, 0.7798594847775175]; [0.60625, 0.6018735362997658, 0.6765625, 0.6651053864168618]; [0.475, 0.5901639344262295, 0.565625, 0.7072599531615925]; [0.540625, 0.5690866510538641, 0.5921875, 0.639344262295082]; [0.6640625, 0.65807962529274, 0.74375, 0.7681498829039812]; [0.6703125, 0.7096018735362998, 0.7046875, 0.7587822014051522]; [0.5765625, 0.531615925058548, 0.625, 0.5995316159250585]; [0.69375, 0.6604215456674473, 0.740625, 0.7283372365339579]"
000000226243,"[0.2828125, 0.6244131455399061, 0.43125, 0.7535211267605634]"
000000226246,"[0.34375, 0.42401960784313725, 0.4359375, 0.5073529411764706]; [0.1015625, 0.42892156862745096, 0.290625, 0.47794117647058826]"
000000226254,"[0.3796875, 0.6098130841121495, 0.45, 0.6425233644859814]"
000000226287,"[0.3480392156862745, 0.44607843137254904, 0.43790849673202614, 0.4934640522875817]; [0.8839869281045751, 0.16176470588235295, 0.9689542483660131, 0.20261437908496732]; [0.1568627450980392, 0.16013071895424835, 0.5604575163398693, 0.315359477124183]"
000000226294,"[0.4594594594594595, 0.426, 0.918918918918919, 0.544]; [0.6216216216216216, 0.492, 0.9819819819819819, 0.574]"
000000226326,"[0.224, 0.3963963963963964, 0.448, 0.4804804804804805]; [0.64, 0.3963963963963964, 0.748, 0.45345345345345345]"
000000226354,"[0.2023529411764706, 0.7875, 0.4776470588235294, 0.85625]"
000000226455,"[0.4359375, 0.27505827505827507, 0.4953125, 0.32167832167832167]"
000000226486,"[0.809375, 0.8351449275362319, 0.9765625, 0.8713768115942029]"
000000226518,"[0.0875, 0.06338028169014084, 0.234375, 0.1619718309859155]; [0.0578125, 0.57981220657277, 0.2109375, 0.7300469483568075]; [0.0875, 0.11971830985915492, 0.23125, 0.215962441314554]; [0.0546875, 0.43896713615023475, 0.215625, 0.607981220657277]; [0.175, 0.2981220657276995, 0.4375, 0.3685446009389671]; [0.1890625, 0.1596244131455399, 0.225, 0.20892018779342722]"
